listing_id,high,medium,low
6882816,0.0694685475,0.398153368,0.5323780835
6883640,0.0648516775,0.397374455,0.537773868
6860682,0.0449766675,0.3272309945,0.627792342
6816648,0.053895695,0.363458407,0.582645896
6933085,0.116521259,0.4153036805,0.4681750605
6833444,0.023326491,0.261438044,0.7152354675
6815521,0.096841754,0.404492937,0.4986653035
6816308,0.0876830585,0.316172336,0.5961446025
6818763,0.0008165515,0.0146760915,0.9845073475
7140652,0.0656669145,0.3077819435,0.6265511445
7185005,0.1092001275,0.4794195545,0.4113803225
6839706,0.051491828,0.2768223555,0.6716858225
6815932,0.1609787785,0.377244752,0.461776467
6882754,0.0797374465,0.411226474,0.5090360845
6883530,0.0336993995,0.288490491,0.677810115
6815532,0.057102804,0.162173086,0.780724113
6815973,0.1662278645,0.4112057355,0.4225664005
6882188,0.1037091455,0.384570461,0.511720394
6816595,0.1176876845,0.4927502605,0.3895620565
7124807,0.100341644,0.411480697,0.488177663
6938590,0.02045158,0.149912895,0.829635521
7183901,0.046660911,0.20266055,0.750678539
7216452,0.011029097,0.0778718975,0.9110990125
7171156,0.0419084785,0.3018882115,0.656203316
7184603,0.0520098245,0.4022252425,0.545764934
7132373,0.0797324785,0.346400701,0.573866816
7216976,0.0727723845,0.3350583405,0.592169274
7140284,0.0271481985,0.192908791,0.7799430095
7139845,0.1715975155,0.4139465805,0.414455901
7214279,0.2551803635,0.4193359615,0.3254836735
6874756,0.000909093,0.0148909475,0.9841999645
7139806,0.1153599015,0.3040419885,0.580598108
7195198,0.2102361315,0.4118213845,0.3779424905
7141761,0.091840513,0.3384763215,0.5696831695
7194598,0.0520098245,0.4022252425,0.545764934
7216925,0.0962865215,0.3800377985,0.523675686
7132063,0.0701639555,0.37180681,0.5580292355
7132450,0.0549191205,0.331612014,0.6134688685
7171183,0.2538506485,0.476280682,0.26986868
7232074,0.0549198705,0.331158666,0.6139214615
7216505,0.0870797865,0.439042186,0.473878028
7196459,0.006057511,0.0194050515,0.97453744
6901215,0.0262772255,0.060903527,0.912819243
6827814,0.20586951,0.443868384,0.350262109
7140467,0.0656669145,0.3077819435,0.6265511445
7231684,0.1700158115,0.4177676015,0.412216584
7215390,0.0776044545,0.3335043105,0.5888912405
7216620,0.1403182915,0.4153317,0.4443500025
7131843,0.12507373,0.4812312495,0.393695018
7194925,0.1092001275,0.4794195545,0.4113803225
7115245,0.0416596425,0.277492074,0.680848285
7132539,0.0644449615,0.3706114955,0.564943547
7131622,0.158874729,0.5110175175,0.3301077535
7217064,0.125197426,0.4504842895,0.4243182845
6838950,0.076609206,0.393753475,0.529637322
7141456,0.0493916225,0.284704686,0.6659036945
7215787,0.092917191,0.298566277,0.608516542
7216188,0.1415554225,0.4390068925,0.419437685
7132483,0.1092001275,0.4794195545,0.4113803225
7216131,0.108498446,0.3709797615,0.5205217955
7214531,0.0919972795,0.34861131,0.559391406
7217123,0.1086420135,0.3414512675,0.549906717
7214850,0.1091992805,0.4794242895,0.411376439
7131986,0.09291759,0.2985680545,0.6085143545
7172361,0.054141357,0.2880111035,0.6578475405
6830591,0.164721173,0.4146393515,0.4206394725
7182530,0.1526725825,0.4061205395,0.4412068795
7132433,0.0666579695,0.346063601,0.5872784295
7139541,0.030802462,0.3301829355,0.639014613
6991412,0.073015608,0.34525923,0.581725157
7002687,0.0232927715,0.1744257045,0.802281522
6979666,0.036539662,0.182680646,0.7807796915
7002041,0.1588768735,0.511021463,0.330101669
7061654,0.087080329,0.4390420215,0.4738776505
7003059,0.058153052,0.4359957175,0.5058512275
7061373,0.0721846635,0.306682378,0.6211329585
6840495,0.0049196385,0.100581939,0.894498426
7065185,0.107211412,0.4232281325,0.469560457
7001958,0.1565527325,0.5159210745,0.3275261885
6978710,0.108492348,0.463549255,0.427958398
7079463,0.023292382,0.1744215165,0.8022861035
7215366,0.1183081885,0.354950914,0.526740901
6977876,0.0221191065,0.150484088,0.8273968025
7216267,0.027107027,0.225481331,0.7474116525
7061483,0.079803003,0.327528626,0.592668375
7061229,0.091840344,0.3384759005,0.569683754
7132460,0.161731122,0.4117539095,0.4265149655
6924958,0.1008379605,0.403423723,0.4957383175
7061750,0.0221190075,0.150481016,0.827399974
7079801,0.054145047,0.288005331,0.6578496175
7060413,0.042796534,0.4202897075,0.536913753
6958891,0.1613861695,0.28745214,0.5511616765
6979039,0.1401580575,0.4387710245,0.4210709215
7061198,0.064187168,0.2827320955,0.653080744
6970557,0.1037106685,0.38457259,0.511716744
7060158,0.023521866,0.184168347,0.7923097855
7002249,0.046321497,0.2679277445,0.6857507565
6958991,0.0762807855,0.298750955,0.624968256
6946614,0.0100602015,0.3131689775,0.676770829
7061528,0.1091965985,0.4794391115,0.411364287
6978624,0.133342659,0.3617320425,0.504925292
7002991,0.0302598645,0.180268988,0.7894711505
7195442,0.048316809,0.2492133325,0.70246986
7080132,0.042427158,0.228124911,0.729447928
7132511,0.1565533375,0.515922182,0.327524481
7080084,0.0423530835,0.3822433925,0.575403516
7061044,0.047597852,0.245046462,0.707355683
7078909,0.0895231665,0.3214476045,0.589029225
7060807,0.1488523375,0.391830183,0.459317481
7108195,0.0208502585,0.253653128,0.725496619
7078846,0.0992327575,0.3608577435,0.539909503
7003108,0.076279609,0.298755404,0.624964992
7060352,0.02712882,0.1847897415,0.7880814355
6978408,0.064445074,0.37061228,0.564942652
6979474,0.110327528,0.39310216,0.496570308
7060108,0.1119707535,0.4521396245,0.435889627
6978801,0.062461964,0.3521007075,0.585437326
7078732,0.0918278265,0.321045447,0.5871267255
7078419,0.0100022225,0.05044782,0.9395499615
6978859,0.065601447,0.3329749165,0.6014236315
6853594,0.04939387,0.341555942,0.6090501925
6958361,0.025167321,0.3556204075,0.619212276
6990821,0.0987112055,0.437778175,0.4635106265
6978240,0.112031008,0.4334156205,0.45455337
6979632,0.05431347,0.2552033745,0.6904831555
6990806,0.1086420915,0.3414509335,0.549906975
6977939,0.044784484,0.3647437385,0.5904717785
6979444,0.0429383885,0.1873896435,0.769671963
7002521,0.0735105045,0.2375548785,0.688934616
7002565,0.2401126345,0.4676935875,0.292193785
7185006,0.1092001275,0.4794195545,0.4113803225
6934326,0.0074685755,0.123341187,0.8691902315
7079423,0.021170726,0.18646642,0.7923628565
7066351,0.0793272405,0.307588612,0.613084153
6953098,0.091839277,0.338473237,0.5696874845
7078226,0.0529146655,0.2364181395,0.710667191
6970662,0.1091845525,0.479505249,0.4113102
7002971,0.0251633645,0.3555653995,0.6192712305
7078867,0.0648516775,0.397374455,0.537773868
7079623,0.106835901,0.422240201,0.4709238975
6959233,0.1565545395,0.5159244135,0.327521051
6816116,0.183784312,0.422517194,0.3936984955
6862695,0.0089271065,0.1256970795,0.865375812
7233428,0.133705487,0.3519850905,0.5143094245
6816674,0.2733047045,0.4879984435,0.238696855
6816018,0.244544615,0.3757949015,0.379660485
6860619,0.1246740055,0.4564979125,0.418828085
6849789,0.096840965,0.404492369,0.4986666625
6883404,0.1627696535,0.452772899,0.3844574535
6883461,0.015752913,0.1330125345,0.851234552
6931662,0.0096160125,0.0398149915,0.950569002
6927352,0.045925943,0.3033769605,0.6506970905
6849646,0.1473209705,0.492469076,0.3602099605
6896508,0.010217256,0.0698033355,0.919979413
6918222,0.014773816,0.1618012495,0.823424935
6883315,0.1422445215,0.4565679325,0.401187546
6883417,0.0586080035,0.3042095275,0.6371824645
6816424,0.134279392,0.459191484,0.4065291195
6849940,0.219080807,0.367378307,0.4135408855
6815630,0.0745449395,0.37644098,0.5490140815
6884029,0.1127054675,0.447503095,0.4397914405
6937910,0.0895257785,0.3214466965,0.5890275265
6815982,0.0387006155,0.233015877,0.7282835075
6860780,0.1050670635,0.428063958,0.466868976
6931598,0.183784312,0.422517194,0.3936984955
6877721,0.0646083855,0.2222965835,0.713095028
6932173,0.0656674115,0.3077848475,0.6265477375
6815792,0.147321041,0.4924689885,0.3602099645
6932152,0.067858894,0.3428621975,0.5892789085
6850197,0.0859938645,0.3854109605,0.5285951845
6833017,0.01570906,0.1288717145,0.855419228
6815671,0.036539662,0.182680646,0.7807796915
6883507,0.0336992755,0.2884902585,0.6778104595
6883735,0.0157079765,0.1288625735,0.8554294535
6816853,0.158868089,0.41203999,0.4290919225
6883464,0.0776038665,0.3335066135,0.5888895175
6934129,0.013620804,0.1512649475,0.83511425
6850184,0.076744317,0.330169311,0.593086371
6850033,0.1922717895,0.444065905,0.3636623065
6882163,0.1255038925,0.4026577385,0.471838369
6860861,0.1012512545,0.369434777,0.5293139705
6882538,0.0446833935,0.3499780295,0.6053385745
6815960,0.0225526535,0.1917652245,0.7856821205
6862023,0.2445400795,0.375811596,0.379648329
6815184,0.114411087,0.404173329,0.4814155795
6829539,0.1694351765,0.3989743285,0.4315904915
6941468,0.108712714,0.368064412,0.5232228675
6935856,0.0223419355,0.2052923155,0.772365746
6893000,0.059767471,0.28595843,0.654274094
6904589,0.0468493305,0.2701099205,0.6830407535
6905417,0.047087208,0.387647998,0.5652648005
6882003,0.141335544,0.3555736715,0.503090779
6819352,0.050645001,0.3218991555,0.6274558415
6967151,0.057209342,0.280573548,0.662217111
6967101,0.1799275895,0.3643697305,0.4557026825
6846582,0.022802196,0.1520791555,0.825118644
6846711,0.0282852345,0.2386162755,0.733098494
6863597,0.021922365,0.1711996215,0.806878008
6877915,0.10599016,0.424453054,0.469556785
6851196,0.0171345325,0.133646112,0.84921936
6924056,0.014359826,0.1253462885,0.860293883
6904119,0.093269395,0.3230230115,0.583707598
7046319,0.083030782,0.33180648,0.585162736
7040818,0.090469668,0.3266329385,0.5828973915
7004436,0.0007753575,0.022413313,0.97681133
7040822,0.0803085715,0.2745746225,0.645116805
6961838,0.071607042,0.3996429965,0.528749963
7046328,0.0442028425,0.261352524,0.6944446385
7004432,0.0500909035,0.2808832775,0.6690258085
6906626,0.0609291755,0.325430813,0.6136400195
6817898,0.0813103575,0.43604317,0.482646472
6824481,0.023142817,0.16566677,0.81119041
6851720,0.2326707245,0.417431173,0.3498981015
6907521,0.2636765355,0.4129455915,0.323377874
6864786,0.0873263585,0.327385215,0.5852884305
6823696,0.073602683,0.3771169985,0.5492803255
6825109,0.0437792485,0.2773428865,0.6788778615
6839735,0.0161210825,0.142977366,0.840901558
6873913,0.028635032,0.137207637,0.8341573275
6825518,0.3249982965,0.3948644065,0.2801372955
6861053,0.15617337,0.4295984,0.4142282285
6895693,0.0003391095,0.014346805,0.985314096
7181878,0.020171866,0.229126968,0.7507011595
7186078,0.033265593,0.257066393,0.709668018
7195274,0.0374407395,0.323253115,0.6393061515
7185501,0.0374407395,0.323253115,0.6393061515
7194616,0.0343285215,0.224121216,0.7415502625
7155365,0.028635032,0.137207637,0.8341573275
7116418,0.307420252,0.3952737805,0.297305969
7052201,0.0286922815,0.1228567595,0.8484509595
7043774,0.030256357,0.311177603,0.658566037
6872784,0.053133143,0.371864775,0.575002086
6861232,0.231315117,0.3856013195,0.3830835605
6839238,0.0707077825,0.4429926645,0.4862995545
6896640,0.037006404,0.353505097,0.6094885
6894997,0.00954274,0.1101266395,0.880330619
6861538,0.1224304695,0.403211567,0.4743579645
6946739,0.0283483295,0.065824039,0.9058276345
7168616,0.012096432,0.070048358,0.917855211
7168635,0.0429437655,0.21583504,0.7412211995
7149681,0.0008235535,0.006802819,0.9923736295
7169518,0.002729908,0.0110424585,0.98622761
6933420,0.0444777275,0.3319305055,0.6235917745
7149841,0.0022013995,0.0185973385,0.9792012615
7168178,0.003008466,0.0123065525,0.9846849575
7168291,0.0028504845,0.011819524,0.985330008
7131150,0.0026259975,0.011048621,0.9863253985
7190761,0.0350786085,0.088697064,0.8762243215
7130490,0.0008179325,0.0067771275,0.9924049385
7141313,0.003020422,0.0123993665,0.9845801985
7169542,0.036129124,0.1735877845,0.7902830875
7151382,0.0032575945,0.0126779965,0.98406443
7190516,0.002649846,0.0113305075,0.9860196545
6875447,0.0592389985,0.2889180225,0.651842968
7143641,0.000971153,0.007419367,0.9916094755
7192800,0.000763238,0.0065824315,0.9926543255
7152662,0.002906006,0.011704128,0.9853898635
7192730,0.038456558,0.1521020295,0.8094414095
7169198,0.024902446,0.0263772615,0.9487202905
7168208,0.025000372,0.101105602,0.873894025
7168580,0.002550356,0.0106584805,0.986791152
7169205,0.0037207225,0.014111131,0.9821681285
7147357,0.0035903315,0.0136849235,0.982724745
7097787,0.0057861955,0.024032498,0.970181307
6901852,0.0033052545,0.039709873,0.9569848715
6918680,0.0406426245,0.3313114735,0.628045902
7149871,0.016388769,0.1269854115,0.856625824
7119174,0.029739539,0.1408222325,0.829438225
7164759,0.004955755,0.0219871705,0.9730570755
7168146,0.038336832,0.1826432285,0.7790199325
7151111,0.002859829,0.0116107345,0.985529429
7140639,0.0043843365,0.0260755185,0.9695401455
7193804,0.0041676605,0.015543737,0.9802886045
7059663,0.008394872,0.062784168,0.928820957
7022765,0.056283338,0.2032929095,0.7404237475
7022583,0.006082967,0.0252381445,0.968678893
6927838,0.0772938335,0.377393113,0.545313054
7192289,0.0224153235,0.078499368,0.8990853155
7029812,0.0292442375,0.165463374,0.805292395
7029995,0.1413075915,0.3071564115,0.5515359985
7022634,0.0027936465,0.01143713,0.9857692175
7048931,0.0007904445,0.007147603,0.9920619465
7030071,0.0047575235,0.021678441,0.973564033
7146281,0.003230113,0.012660352,0.9841095145
6946884,0.002621867,0.0110256845,0.9863524315
7140734,0.0030602245,0.012551802,0.9843879535
6946395,0.00294815,0.0119945375,0.9850573355
6919643,0.0037214815,0.096094331,0.9001841885
6863751,0.025164844,0.064044138,0.9107910185
7187800,0.065642414,0.291051879,0.6433057115
7117609,0.032385125,0.067697012,0.899917866
7187911,0.0323234425,0.092942114,0.874734439
7166912,0.032150768,0.0923031095,0.87554612
6870094,0.026575067,0.0894830355,0.883941894
7112257,0.029779856,0.0859513765,0.884268768
6898332,0.0214417405,0.0326599165,0.945898341
6828343,0.011062885,0.133686463,0.85525065
6841851,0.0273982465,0.0954834055,0.8771183445
6899523,0.1083254505,0.4133094555,0.4783650885
7203276,0.015482176,0.093182087,0.8913357435
7206399,0.031870652,0.054208917,0.9139204285
7101344,0.388627248,0.401481655,0.2098910995
7161764,0.032072869,0.0921152695,0.875811861
7128926,0.026859772,0.035734596,0.937405635
7197203,0.0232276345,0.088251121,0.8885212475
7139159,0.029606271,0.08539728,0.8849964535
7101364,0.0122724055,0.0770288395,0.910698734
7101323,0.0327914035,0.0695913385,0.89761726
7128941,0.0181335745,0.0605380785,0.9213283435
6915333,0.0200620605,0.339783012,0.6401549325
7107237,0.0185542525,0.067402581,0.91404317
7153990,0.0238025145,0.0336897915,0.9425076875
7114891,0.029779856,0.0859513765,0.884268768
7187838,0.154103588,0.3831432855,0.4627531315
7174944,0.0238025145,0.0336897915,0.9425076875
7083073,0.0284508565,0.067577119,0.9039720235
6955267,0.021806771,0.148801974,0.8293912535
7046400,0.0252626715,0.1124616555,0.862275672
6962007,0.0136808915,0.040039387,0.946279728
7035712,0.026888616,0.1335676845,0.839543707
6912396,0.0025435265,0.0433025105,0.954153965
7069012,0.0185806435,0.067392894,0.914026462
6999207,0.03170368,0.03162323,0.936673084
6966547,0.0231592895,0.0829174935,0.8939232095
6966680,0.0359572355,0.1123520865,0.851690685
7203253,0.0174033125,0.129485436,0.853111248
7187730,0.015128064,0.14089998,0.84397195
6955182,0.0287775785,0.0791034095,0.892119011
7004533,0.018438707,0.134696294,0.8468649925
7004531,0.02397308,0.16307892,0.8129480005
6955251,0.036165716,0.1248288765,0.839005406
6868646,0.049400269,0.4581494685,0.492450264
6992981,0.022292415,0.0962355265,0.881472057
7004536,0.0138444965,0.0703021765,0.9158533325
7051544,0.018136504,0.0644473555,0.91741614
7101387,0.0304184725,0.042181648,0.9273998755
6999149,0.022292415,0.0962355265,0.881472057
6977821,0.016903121,0.042116917,0.9409799595
7004517,0.032869265,0.093161472,0.8739692685
7057354,0.0284629,0.067333615,0.904203483
7035730,0.025635839,0.0691715325,0.9051926275
7027764,0.031774278,0.035480792,0.9327449315
6913890,0.225700592,0.3898046845,0.384494722
7004547,0.03170368,0.03162323,0.936673084
6999214,0.0284694255,0.067212462,0.904318107
7015198,0.0165366235,0.0444343975,0.9390289825
7040858,0.0254445875,0.1138147325,0.860740687
6955195,0.0153544555,0.0907881,0.89385744
7035737,0.0178490805,0.08657159,0.895579327
7035680,0.038495942,0.1000058265,0.8614982305
7062504,0.035159317,0.097448348,0.867392339
7081408,0.028456708,0.0674551605,0.904088128
7073605,0.0317044205,0.0364634735,0.93183211
6865617,0.057294203,0.4117343745,0.530971422
6962040,0.0284928115,0.0667196715,0.904787519
7068984,0.0251482555,0.112220343,0.862631399
7077981,0.031742614,0.0477589835,0.920498405
7009804,0.0868848525,0.279481951,0.633633205
7018267,0.028609152,0.0664943385,0.9048965115
7004518,0.076288439,0.288322727,0.635388828
7077991,0.0284629,0.067333615,0.904203483
6987684,0.0217861485,0.078473123,0.8997407265
6977759,0.031408083,0.087116185,0.881475729
7040925,0.03170368,0.03162323,0.936673084
6864088,0.1208736175,0.416241557,0.462884829
6962017,0.036948479,0.1397177455,0.8233337805
7027774,0.0235025995,0.073090317,0.9034070855
7187928,0.0170880125,0.146085412,0.8368265715
6917762,0.0206630095,0.0323223995,0.94701459
6863704,0.010893679,0.0821729655,0.9069333535
6818472,0.024199348,0.17269131,0.8031093395
6936321,0.0332270605,0.1862180195,0.7805549175
6818787,0.045874619,0.29017804,0.6639473415
6945838,0.054067907,0.245779947,0.7001521485
6849395,0.059497666,0.3142361835,0.6262661545
6867538,0.0235644075,0.0450765355,0.9313590605
6885171,0.1122279675,0.404834714,0.4829373245
6980248,0.0176083355,0.09013274,0.892258926
6832420,0.056179819,0.111999452,0.831820732
6831727,0.03472434,0.2196236425,0.745652018
6906239,0.016438537,0.1956775635,0.787883906
7204940,0.0151594175,0.1750052435,0.8098353375
7001513,0.018717579,0.204919829,0.776362594
6883463,0.0322076615,0.2486876485,0.7191046915
6893570,0.0213487655,0.0761960425,0.90245519
6824496,0.05911217,0.247081897,0.6938059365
6883603,0.0934326345,0.290304377,0.616262983
7115803,0.363254828,0.3686321435,0.2681130245
6893472,0.0147574075,0.1166862265,0.868556374
6814373,0.0413122735,0.1798514805,0.778836241
6825227,0.076258337,0.268867242,0.6548744195
7097444,0.0811861405,0.2845664955,0.6342473625
7090475,0.085724566,0.296249689,0.618025741
7207567,0.0965955435,0.320286861,0.583117603
7090022,0.097680367,0.294504262,0.607815365
7096343,0.111628798,0.3776972685,0.510673928
7130729,0.03876301,0.222003996,0.7392329955
7125230,0.051247562,0.2042309455,0.7445214855
6877732,0.1750177485,0.3977992905,0.4271829555
6956551,0.068679606,0.3171485105,0.61417188
6956870,0.023463373,0.2012732495,0.775263376
6955540,0.172157402,0.432672911,0.3951696895
7063537,0.0530328625,0.2875577175,0.659409418
6957042,0.0506966635,0.269994481,0.6793088495
7057731,0.038134283,0.3122948985,0.649570824
7078092,0.0217315515,0.179265612,0.799002839
6956051,0.1342800505,0.3893029775,0.4764169705
7064231,0.024903435,0.1679124665,0.8071840995
7070330,0.026802795,0.115839425,0.857357775
6872508,0.0023117975,0.1112224155,0.8864657915
6955501,0.065980219,0.294636546,0.6393832325
6957410,0.004765557,0.049190864,0.946043569
6956477,0.0399768565,0.3006342915,0.659388847
7063812,0.0125805415,0.093267612,0.894151844
6957331,0.046808569,0.2690193915,0.684172036
6883620,0.0880970005,0.2727061475,0.6391968445
6814525,0.0446424015,0.285958698,0.669398898
6823700,0.0294384435,0.179476227,0.791085326
6858647,0.1121653725,0.3761231695,0.5117114635
6830419,0.3045769395,0.427748703,0.267674353
6904273,0.0028714735,0.0422529565,0.9548755735
6870319,0.0243984175,0.1674240575,0.808177528
6830401,0.038965422,0.2572459435,0.703788631
6903645,0.036728457,0.115373274,0.8478982635
6898041,0.009279186,0.0433655265,0.9473552945
6891384,0.0027973345,0.013832023,0.9833706385
6897474,0.0042055385,0.014596164,0.9811982945
6914380,0.14129162,0.231477094,0.6272312845
7195907,0.0531893975,0.278839157,0.667971445
7196058,0.0959130655,0.278966514,0.6251204225
7166315,0.0070541065,0.0531940185,0.9397518725
6903774,0.0008397405,0.0106914155,0.9884688505
7106517,0.034429218,0.1549410985,0.810629688
7196596,0.014531985,0.058341643,0.927126371
7106569,0.046367883,0.210350622,0.743281502
6965908,0.005871759,0.0221628535,0.971965389
6966083,0.003285229,0.016197238,0.980517533
7106300,0.003505233,0.023939414,0.9725553505
6891479,0.0188792245,0.0780447315,0.90307604
6909209,0.0085812975,0.039818296,0.9516004035
6903691,0.0040645805,0.0178057845,0.9781296375
6828948,0.0952978,0.2779257635,0.6267764445
6900172,0.1089595085,0.31089366,0.5801468335
6876218,0.0944742825,0.2904145535,0.615111156
7125761,0.123494745,0.2848862465,0.591619013
7201750,0.102606657,0.382434942,0.5149584015
6990093,0.0250013465,0.0704284235,0.9045702265
7045024,0.159129285,0.3562009535,0.4846697605
7121610,0.079939114,0.377684997,0.542375894
7033979,0.0530338895,0.182367831,0.7645982815
6960888,0.1165156445,0.3565275195,0.526956833
6955636,0.092878993,0.2146593075,0.692461693
6987316,0.270363945,0.519861623,0.209774431
6886830,0.01173364,0.3891493965,0.59911697
7044923,0.1408664405,0.6209192245,0.238214334
6824789,0.1208090505,0.342043077,0.53714787
6845473,0.1330855035,0.3724397915,0.4944747035
6874475,0.085963705,0.2810354165,0.6330008785
6947415,0.000215903,0.001501979,0.998282129
6815348,0.0023679455,0.012782696,0.9848493555
6947389,0.0003205585,0.0041196875,0.995559736
6877831,0.003757011,0.0153572775,0.9808856965
6853199,0.003503421,0.0101321455,0.986364454
6926175,0.0034561215,0.014981611,0.981562283
6847424,0.0490358295,0.246939078,0.7040250975
6906714,0.0029491715,0.0112520665,0.985798758
6872721,0.001593715,0.0087195615,0.9896867195
6853616,0.002737783,0.0106799065,0.986582296
6926357,0.000660602,0.0061786595,0.9931607375
6894815,0.0006946585,0.0065553315,0.992750013
6916326,0.002746924,0.010904762,0.9863483115
6815378,0.0029491715,0.0112520665,0.985798758
6853545,0.0006060125,0.005840145,0.993553837
7199955,0.0009224195,0.006910088,0.9921674945
6894915,0.003905935,0.0191724325,0.9769216335
6812098,0.011340161,0.14861921,0.8400406275
6853781,0.0028489185,0.0134755575,0.983675514
6937475,0.0032079005,0.011319531,0.9854725685
6866425,0.002734284,0.010628393,0.986637324
6877994,0.0010110585,0.007486464,0.9915025065
6853429,0.0016498685,0.0087124355,0.9896376945
6853448,0.0038022835,0.013103824,0.983093883
6947443,0.000167463,0.0013919105,0.9984406215
7104021,0.001725473,0.0073891075,0.9908854245
6853445,0.0005498615,0.0053838745,0.9940662485
6947417,0.001354303,0.008225123,0.9904205595
6922337,0.063186438,0.288723949,0.648089615
6888035,0.0604236425,0.4003389275,0.5392374285
6853323,0.0184912995,0.091239357,0.8902693455
7109842,0.001162319,0.0076250185,0.9912126855
6926188,0.001895766,0.009878757,0.9882254805
6931485,0.000640964,0.006252118,0.993106927
7191516,0.001082409,0.007423537,0.9914940285
6937429,0.0096280075,0.04088817,0.9494838195
6894835,0.1451060275,0.41195753,0.442936438
6815433,0.0070063215,0.012766744,0.980226925
7109854,0.0019465925,0.0095418365,0.9885115765
6877887,0.0005704355,0.005507247,0.9939223205
6881947,0.0350089075,0.3233577695,0.641633321
6894877,0.0017119805,0.0090098745,0.989278121
6900739,0.0008640665,0.0067083285,0.99242761
6947390,0.002379919,0.0100633535,0.987556723
6815349,0.000325895,0.0041648945,0.9955092065
6884075,0.002245666,0.0100678805,0.9876864745
6866667,0.002245666,0.0100678805,0.9876864745
6884067,0.008489394,0.014360732,0.9771498755
6906750,0.003963087,0.01255145,0.9834854765
6866784,0.014631354,0.052951886,0.932416741
7141828,0.0029500225,0.010930961,0.986119014
7179231,0.083387752,0.395595253,0.5210169865
7109562,0.0027877505,0.0115777525,0.9856345125
7191704,0.001139062,0.007563037,0.991297905
7142153,0.00159912,0.008777103,0.989623767
7200010,0.0003501055,0.004899104,0.994750794
7742794,0.002264575,0.0270765685,0.9706588585
7231390,0.0049252435,0.02231491,0.9727598445
7125833,0.003983747,0.012657895,0.983358351
7104008,0.0019984545,0.0104602195,0.987541301
7225701,0.005001784,0.0253963415,0.96960187
7191650,0.003339667,0.008906563,0.9877537685
6877678,0.0790398225,0.3519804125,0.5689797615
7125849,0.003636106,0.0119995005,0.984364395
7120441,0.004821094,0.017154299,0.978024622
7109830,0.005925105,0.022316996,0.9717579015
7199848,0.0005956535,0.005942659,0.9934616825
7163896,0.0036279785,0.011984129,0.9843878895
7125884,0.001689882,0.009035773,0.9892743305
7120464,0.0026374365,0.0114918385,0.9858707215
7109553,0.0030462495,0.0159665075,0.980987241
7169753,0.0032784635,0.0128582905,0.983863254
7125818,0.00134508,0.008203407,0.990451502
6934139,0.0098476025,0.1395939465,0.8505584505
7742861,0.0005225465,0.0052675315,0.994209897
7109645,0.0018714135,0.009402108,0.9887264545
7163745,0.0019424315,0.0125238405,0.985533746
7208621,0.002647584,0.0151663555,0.9821860535
7120327,0.001749606,0.010120962,0.9881294075
7216014,0.001497575,0.008591047,0.989911399
7142269,0.001354303,0.008225123,0.9904205595
7191733,0.0017145275,0.0094888285,0.988796643
7191787,0.0024506305,0.017326121,0.9802232515
7199935,0.0036279785,0.011984129,0.9843878895
6835721,0.004412147,0.088244094,0.907343754
7176795,0.004606592,0.0286753165,0.9667180895
7109722,0.0049513645,0.012715753,0.982332888
7120516,0.0009236675,0.006901648,0.9921746835
7125827,0.000928903,0.007380393,0.9916907055
7142102,0.0012637355,0.00800108,0.9907351625
7163750,0.001525143,0.0087296815,0.989745161
7109692,0.000620577,0.0071331955,0.992246244
7199973,0.0017450725,0.0091545445,0.9891003995
7141888,0.001615548,0.008765086,0.989619356
7225687,0.0005704355,0.005507247,0.9939223205
6947401,0.0469731835,0.313058429,0.639968386
7163832,0.003627751,0.0128403755,0.983531876
7109629,0.005776826,0.016018138,0.9782050495
7231252,0.004081601,0.0112202845,0.984698134
7191487,0.0008342505,0.0071845595,0.9919811945
7136794,0.008115344,0.0612164805,0.930668175
7163905,0.000627761,0.005828085,0.9935441505
7090886,0.00259616,0.011917681,0.985486137
7125832,0.0001539875,0.0024074205,0.997438586
7104270,0.0004372425,0.001800393,0.997762366
6990551,0.0021966735,0.011032435,0.9867708745
6913934,0.0183445,0.1392314975,0.8424239945
7120467,0.001980792,0.0107355485,0.987283642
6969010,0.0003914385,0.0048923955,0.9947161705
7049308,0.0034190875,0.01352686,0.9830540725
7043328,0.0014040325,0.0157340545,0.9828619
7049286,0.001702448,0.0128072975,0.9854902575
7007129,0.00398357,0.0149469865,0.98106945
7225745,0.0006597855,0.006265769,0.993074445
7049321,0.005031637,0.0183604895,0.9766078665
7006994,0.0047838615,0.0125064355,0.9827097175
6958117,0.0006122625,0.012757773,0.986629959
6819708,0.2746235285,0.3843388395,0.341037635
6975210,0.006017693,0.026011527,0.967970786
7001711,0.0018409655,0.009263264,0.988895779
7030107,0.0018714135,0.009402108,0.9887264545
7038315,0.0008476695,0.0072765925,0.9918757545
6969236,0.001914713,0.015329249,0.9827560415
7064716,0.0029491715,0.0112520665,0.985798758
7023058,0.000613183,0.006130537,0.993256282
6958033,0.002587465,0.0184212795,0.9789912595
6957932,0.0008943675,0.006822407,0.992283232
6990649,0.000141616,0.001338841,0.9985195385
6945920,0.053305154,0.3171765475,0.629518298
7049343,0.003423068,0.009095803,0.9874811285
7169761,0.052095212,0.175844322,0.772060469
7049361,0.0008331795,0.0071772,0.991989639
6969292,0.0004053265,0.0051426635,0.994452013
6969099,0.0016068415,0.016348245,0.982044915
7109600,0.0012637355,0.00800108,0.9907351625
6957886,0.004457256,0.015572068,0.979970657
